z0_1, z0_2, z0_3, z0_4, Zopt_1, Zopt_2, Zopt_3, Zopt_4, Zopt_5, Zopt_6, dtau,sigma_1, sigma_2, sigma_3
2.235779190231631,2.3445466999277498,2.8013548884588255,1.246463418456294,3.1385178944134493,2.398703621498533,1.9772422289895588,1.532840036377662,7.455791779472067,-0.5000000513782106,0.00390625,1,2,3
2.875844520284199,1.3557590696451278,0.11672690857811098,1.4380399754481303,1.9569307607389212,0.7361389115253227,1.6125173453034554,2.6927665178616462,1.679453668880942e-16,-0.5,0.00390625,1,2,3
0.8898771706284756,0.7273908893734331,0.20715855256170476,1.723346656882039,0.8632861508241872,0.02729060602106292,1.6003311803255037e-14,1.6761719380520648,6.885593253628199,-0.4807098544109793,0.00390625,3,1,2
